episode,epsilon,reward,n_solved,n_attempted,solve_rate,final_rating,avg_loss,buffer_size,steps,total_steps,duration_s
3106,0.2624,101.63,7,10,0.7,1709.5304999999998,47.40051,10000,10,18448,1.41
3107,0.2621,32.55,2,4,0.5,1512.82096,49.2168,10000,4,18452,0.46
3108,0.2619,62.11,7,11,0.636,1778.491351351351,43.23698,10000,11,18463,1.68
3109,0.2617,24.56,2,4,0.5,1439.1917391304348,40.45603,10000,4,18467,0.57
3110,0.2614,68.87,5,10,0.5,1150.6470322580644,46.13187,10000,10,18477,1.39
3111,0.2612,73.08,4,9,0.444,1314.4655,43.02379,10000,9,18486,1.28
3112,0.261,28.85,2,3,0.667,1226.6217272727272,46.63248,10000,3,18489,0.38
3113,0.2607,16.64,1,3,0.333,1541.3229565217391,38.08706,10000,3,18492,0.47
3114,0.2605,15.35,1,1,1.0,1201.25,47.41733,10000,1,18493,0.18
3115,0.2602,3.39,1,6,0.167,1228.8639230769231,49.35283,10000,6,18499,0.86
3116,0.26,40.87,2,5,0.4,1094.03684,49.10328,10000,5,18504,0.66
3117,0.2598,44.67,2,6,0.333,1570.4225185185185,44.69703,10000,6,18510,0.86
3118,0.2595,27.38,2,7,0.286,1632.1946428571428,47.20108,10000,7,18517,0.93
3119,0.2593,49.43,4,6,0.667,1860.1456666666666,38.43254,10000,6,18523,0.96
3120,0.2591,69.25,4,7,0.571,1639.5372857142859,38.57364,10000,7,18530,1.04
3121,0.2588,6.95,1,3,0.333,1370.4643636363637,45.29665,10000,3,18533,0.45
3122,0.2586,103.69,7,9,0.778,1640.755375,48.21254,10000,9,18542,1.28
3123,0.2583,77.81,4,8,0.5,1874.2666764705882,42.15513,10000,8,18550,1.23
3124,0.2581,22.88,2,10,0.2,1472.0864444444446,47.38457,10000,10,18560,1.41
3125,0.2579,35.36,2,5,0.4,1389.1788260869566,52.16775,10000,5,18565,0.67
3126,0.2576,16.86,2,6,0.333,1173.1261153846156,46.15262,10000,6,18571,0.92
3127,0.2574,20.75,2,4,0.5,1098.6876363636363,48.03463,10000,4,18575,0.65
3128,0.2572,38.94,4,8,0.5,1174.50408,39.80493,10000,8,18583,1.27
3129,0.2569,28.4,2,4,0.5,1331.3765,52.09967,10000,4,18587,0.62
3130,0.2567,44.95,3,6,0.5,1332.06568,42.06956,10000,6,18593,0.97
3131,0.2564,84.11,5,9,0.556,1392.7445185185186,45.26012,10000,9,18602,1.28
3132,0.2562,41.13,2,5,0.4,1139.242,41.86626,10000,5,18607,0.75
3133,0.256,74.67,5,6,0.833,1396.4988214285713,37.72751,10000,6,18613,0.9
3134,0.2557,55.52,3,6,0.5,1474.0783600000002,39.58789,10000,6,18619,0.93
3135,0.2555,16.8,1,3,0.333,1350.0306666666668,57.25577,10000,3,18622,0.4
3136,0.2553,60.4,3,6,0.5,1582.2029285714286,41.02993,10000,6,18628,0.86
3137,0.255,33.86,1,4,0.25,1793.1182068965518,42.00261,10000,4,18632,0.63
3138,0.2548,25.49,2,8,0.25,1379.7261304347826,43.76347,10000,8,18640,1.19
3139,0.2545,65.53,5,6,0.833,1336.63448,41.57576,10000,6,18646,1.03
3140,0.2543,43.0,3,5,0.6,1400.04328,41.02708,10000,5,18651,0.67
3141,0.2541,56.75,5,11,0.455,1183.1739200000002,45.26275,10000,11,18662,1.59
3142,0.2538,75.43,4,8,0.5,1435.802357142857,43.40008,10000,8,18670,1.16
3143,0.2536,70.15,3,4,0.75,1093.0504166666667,48.14095,10000,4,18674,0.73
3144,0.2534,16.42,2,5,0.4,1213.2104347826087,45.80476,10000,5,18679,0.76
3145,0.2531,25.29,2,8,0.25,1204.3694782608695,42.37123,10000,8,18687,1.28
3146,0.2529,52.53,6,10,0.6,1215.0927777777777,42.66938,10000,10,18697,1.45
3147,0.2526,22.28,2,5,0.4,1472.615347826087,42.16321,10000,5,18702,0.73
3148,0.2524,22.02,2,6,0.333,1140.2498333333333,38.63667,10000,6,18708,0.9
3149,0.2522,51.9,6,10,0.6,1576.7466666666667,41.51218,10000,10,18718,1.51
3150,0.2519,84.06,8,9,0.889,1698.8821666666665,39.88439,10000,9,18727,1.43
3151,0.2517,67.75,6,9,0.667,1471.0961290322582,44.82323,10000,9,18736,1.34
3152,0.2515,54.39,4,7,0.571,1889.6980344827587,45.55402,10000,7,18743,1.1
3153,0.2512,59.67,4,8,0.5,1646.9545,38.78371,10000,8,18751,1.26
3154,0.251,40.45,3,6,0.5,1341.0069999999998,41.67505,10000,6,18757,0.89
3155,0.2507,38.69,3,8,0.375,1470.8127857142858,45.45514,10000,8,18765,1.06
3156,0.2505,28.61,3,7,0.429,1582.232857142857,43.02874,10000,7,18772,0.91
3157,0.2503,55.23,4,6,0.667,1326.0345925925926,41.92607,10000,6,18778,0.8
3158,0.25,59.99,3,4,0.75,1302.8817272727272,46.17387,10000,4,18782,0.57
3159,0.2498,80.29,4,11,0.364,1662.1262758620692,47.85994,10000,11,18793,1.8
3160,0.2495,48.15,5,10,0.5,1420.0519,42.81192,10000,10,18803,1.33
3161,0.2493,23.92,2,4,0.5,1334.8105217391305,42.8905,10000,4,18807,0.63
3162,0.2491,80.86,6,11,0.545,1265.1117027027028,49.38493,10000,11,18818,1.57
3163,0.2488,69.62,5,6,0.833,1369.30892,42.14989,10000,6,18824,0.93
3164,0.2486,56.57,2,2,1.0,1297.9006818181817,46.18123,10000,2,18826,0.29
3165,0.2484,35.94,2,6,0.333,1659.102909090909,44.38523,10000,6,18832,0.91
3166,0.2481,75.49,5,6,0.833,1556.2079199999998,38.78192,10000,6,18838,0.83
3167,0.2479,43.58,3,12,0.25,1100.0786086956523,45.4172,10000,12,18850,1.9
3168,0.2476,81.9,5,6,0.833,1468.09112,39.07022,10000,6,18856,0.98
3169,0.2474,46.87,4,5,0.8,1314.6704166666666,43.20829,10000,5,18861,0.84
3170,0.2472,47.09,4,6,0.667,1198.51712,41.24425,10000,6,18867,0.97
3171,0.2469,9.59,1,9,0.111,1195.471181818182,45.05517,10000,9,18876,1.46
3172,0.2467,-1.0,0,4,0.0,916.95,44.35082,10000,4,18880,0.58
3173,0.2465,92.68,6,11,0.545,1314.59740625,40.9532,10000,11,18891,1.55
3174,0.2462,42.66,2,7,0.286,1548.0738799999997,40.27819,10000,7,18898,0.87
3175,0.246,42.74,3,5,0.6,1275.71984,44.98067,10000,5,18903,0.62
3176,0.2457,37.91,4,8,0.5,1274.1613333333332,42.41538,10000,8,18911,1.04
3177,0.2455,108.87,7,9,0.778,1790.462322580645,43.51962,10000,9,18920,1.17
3178,0.2453,79.91,7,9,0.778,1318.922125,39.9663,10000,9,18929,1.18
3179,0.245,84.06,6,11,0.545,1309.50453125,43.54441,10000,11,18940,1.62
3180,0.2448,65.37,4,9,0.444,1428.7460000000003,42.83263,10000,9,18949,1.46
3181,0.2446,29.44,2,5,0.4,1147.6749523809524,41.04978,10000,5,18954,0.78
3182,0.2443,53.9,3,4,0.75,1389.4511538461536,39.18351,10000,4,18958,0.6
3183,0.2441,81.11,6,12,0.5,1509.53715625,47.8786,10000,12,18970,1.5
3184,0.2438,59.01,4,5,0.8,1105.5064166666666,46.52457,10000,5,18975,0.64
3185,0.2436,24.14,4,7,0.571,1530.8873076923073,45.26437,10000,7,18982,0.87
3186,0.2434,97.69,8,12,0.667,1488.6858333333334,40.45211,10000,12,18994,1.48
3187,0.2431,12.31,3,8,0.375,1441.1005517241379,41.76561,10000,8,19002,1.02
3188,0.2429,16.16,1,4,0.25,1120.2751304347826,32.75157,10000,4,19006,0.5
3189,0.2427,66.51,5,12,0.417,1325.8847500000002,44.29518,10000,12,19018,1.71
3190,0.2424,56.51,5,8,0.625,1175.1645,43.24091,10000,8,19026,1.16
3191,0.2422,43.44,2,4,0.5,1387.0354347826087,35.7267,10000,4,19030,0.61
3192,0.2419,-4.65,0,4,0.0,1205.0,44.91588,10000,4,19034,0.61
3193,0.2417,83.37,5,7,0.714,1324.2054814814812,40.38553,10000,7,19041,1.1
3194,0.2415,3.03,1,5,0.2,1145.8409166666668,40.37653,10000,5,19046,0.73
3195,0.2412,41.34,3,5,0.6,1408.4076666666667,39.08679,10000,5,19051,0.87
3196,0.241,98.57,7,9,0.778,1733.4533333333336,44.67092,10000,9,19060,1.38
3197,0.2408,38.91,3,9,0.333,1051.6537307692308,43.07277,10000,9,19069,1.38
3198,0.2405,58.52,5,10,0.5,1650.0914482758621,50.25522,10000,10,19079,1.58
3199,0.2403,45.45,3,12,0.25,1298.44876,42.20206,10000,12,19091,1.92
3200,0.24,75.97,5,12,0.417,1331.2865517241378,42.63911,10000,12,19103,1.84
3201,0.2398,71.83,4,7,0.571,1507.496666666667,44.92405,10000,7,19110,0.78
3202,0.2396,60.12,4,7,0.571,1548.2729285714288,36.98403,10000,7,19117,0.87
3203,0.2393,58.25,3,9,0.333,1103.669607142857,43.59629,10000,9,19126,1.13
3204,0.2391,78.11,6,11,0.545,1713.0270967741938,39.94441,10000,11,19137,1.39
3205,0.2389,58.1,5,11,0.455,1881.241918918919,43.26942,10000,11,19148,1.4
3206,0.2386,44.57,2,8,0.25,1124.2925172413793,46.68493,10000,8,19156,1.03
3207,0.2384,22.87,1,7,0.143,1233.344,50.8662,10000,7,19163,0.86
3208,0.2381,52.63,3,5,0.6,1184.0142608695653,38.31991,10000,5,19168,0.63
3209,0.2379,73.74,5,8,0.625,1823.4749333333334,38.278,10000,8,19176,0.99
3210,0.2377,54.12,4,6,0.667,1551.8630689655174,40.72522,10000,6,19182,0.75
3211,0.2374,48.81,3,6,0.5,1803.7709629629628,48.06138,10000,6,19188,0.83
3212,0.2372,68.74,5,6,0.833,1428.37736,36.09671,10000,6,19194,0.82
3213,0.237,103.53,7,10,0.7,1457.7622121212123,45.406,10000,10,19204,1.35
3214,0.2367,-4.74,1,5,0.2,1395.6533913043477,46.59374,10000,5,19209,0.75
3215,0.2365,39.24,6,13,0.462,1504.9907804878048,43.01469,10000,13,19222,1.7
3216,0.2362,68.68,7,9,0.778,1334.7121034482757,41.4358,10000,9,19231,1.29
3217,0.236,55.89,3,6,0.5,1550.0587916666666,47.46725,10000,6,19237,0.86
3218,0.2358,57.37,4,7,0.571,1464.11612,43.3525,10000,7,19244,0.96
3219,0.2355,73.51,4,6,0.667,1304.247125,44.21587,10000,6,19250,0.87
3220,0.2353,79.85,6,8,0.75,1163.5485999999999,46.87398,10000,8,19258,1.11
3221,0.2351,51.09,3,7,0.429,1518.2235,44.51332,10000,7,19265,0.9
3222,0.2348,47.5,4,7,0.571,1292.4343076923078,39.94898,10000,7,19272,0.94
3223,0.2346,65.83,7,12,0.583,1317.1349375,45.73523,10000,12,19284,1.67
3224,0.2343,42.8,5,8,0.625,1231.7323333333334,48.88869,10000,8,19292,1.12
3225,0.2341,32.61,3,13,0.231,1681.1532702702702,41.10315,10000,13,19305,1.86
3226,0.2339,112.38,8,10,0.8,1820.1293142857141,44.8914,10000,10,19315,1.56
3227,0.2336,82.77,6,6,1.0,1496.507,38.34267,10000,6,19321,0.84
3228,0.2334,28.14,2,4,0.5,1319.5862173913044,43.55342,10000,4,19325,0.6
3229,0.2332,47.37,3,9,0.333,1508.8323076923077,43.20669,10000,9,19334,1.46
3230,0.2329,43.47,3,11,0.273,1271.3154399999999,43.25883,10000,11,19345,1.46
3231,0.2327,80.27,7,11,0.636,1452.099,38.19382,10000,11,19356,1.6
3232,0.2324,22.63,2,5,0.4,1084.8255652173912,42.16259,10000,5,19361,0.73
3233,0.2322,58.73,5,12,0.417,1777.8171944444446,40.61751,10000,12,19373,1.74
3234,0.232,50.41,3,4,0.75,1156.6131304347825,43.94836,10000,4,19377,0.55
3235,0.2317,53.42,5,10,0.5,1869.2905,46.31908,10000,10,19387,1.51
3236,0.2315,35.1,2,3,0.667,1123.8197142857143,41.87686,10000,3,19390,0.46
3237,0.2313,53.11,3,7,0.429,1575.8639032258063,42.37746,10000,7,19397,1.01
3238,0.231,51.48,3,8,0.375,1537.3703703703704,48.97678,10000,8,19405,1.18
3239,0.2308,16.71,3,6,0.5,1246.16072,46.12504,10000,6,19411,0.89
3240,0.2305,9.83,1,5,0.2,1154.357043478261,40.48571,10000,5,19416,0.76
3241,0.2303,40.56,2,6,0.333,1174.8286086956523,48.0584,10000,6,19422,0.8
3242,0.2301,49.04,5,8,0.625,1163.0674074074075,56.75599,10000,8,19430,1.12
3243,0.2298,72.4,6,10,0.6,1400.208,43.05891,10000,10,19440,1.47
3244,0.2296,34.6,2,5,0.4,1304.05284,46.71978,10000,5,19445,0.69
3245,0.2294,66.13,3,7,0.429,1253.6769199999999,42.96788,10000,7,19452,1.0
3246,0.2291,7.0,2,6,0.333,1325.9708148148147,42.28822,10000,6,19458,0.84
3247,0.2289,44.18,4,7,0.571,1293.469111111111,51.40322,10000,7,19465,1.02
3248,0.2286,18.46,3,9,0.333,1310.4516333333333,47.23681,10000,9,19474,1.32
3249,0.2284,49.18,6,12,0.5,1793.93484375,42.35039,10000,12,19486,1.85
3250,0.2282,35.83,1,5,0.2,1443.4839130434782,39.72561,10000,5,19491,0.72
3251,0.2279,47.24,3,5,0.6,1160.4992083333334,42.46822,10000,5,19496,0.72
3252,0.2277,47.4,3,5,0.6,1259.1329090909092,47.08708,10000,5,19501,0.65
3253,0.2275,3.25,0,3,0.0,1755.0,43.6265,10000,3,19504,0.42
3254,0.2272,91.54,6,8,0.75,1430.9573846153846,35.65714,10000,8,19512,1.13
3255,0.227,45.52,5,12,0.417,1377.9458888888892,41.76214,10000,12,19524,1.7
3256,0.2267,57.63,6,12,0.5,1427.784303030303,43.15714,10000,12,19536,1.83
3257,0.2265,56.63,3,3,1.0,1456.6455217391306,41.12841,10000,3,19539,0.42
3258,0.2263,29.76,3,12,0.25,1264.4712857142856,42.15384,10000,12,19551,1.88
3259,0.226,87.6,6,9,0.667,1393.0302857142856,46.45864,10000,9,19560,1.27
3260,0.2258,47.51,4,6,0.667,1334.7456923076923,47.256,10000,6,19566,0.84
3261,0.2256,31.91,2,5,0.4,1018.84675,35.43691,10000,5,19571,0.7
3262,0.2253,34.33,3,7,0.429,1888.0698399999999,44.98577,10000,7,19578,1.03
3263,0.2251,50.98,4,8,0.5,1651.9797037037035,41.70216,10000,8,19586,1.13
3264,0.2248,28.9,4,5,0.8,1482.629565217391,46.39091,10000,5,19591,0.66
3265,0.2246,69.63,4,10,0.4,1132.7654347826087,51.17456,10000,10,19601,1.3
3266,0.2244,40.21,3,5,0.6,1621.5597407407408,43.83558,10000,5,19606,0.66
3267,0.2241,19.89,3,8,0.375,1506.29946875,42.1455,10000,8,19614,1.04
3268,0.2239,69.25,6,10,0.6,1503.6743571428572,41.67349,10000,10,19624,1.32
3269,0.2237,33.86,2,5,0.4,1414.6007083333334,48.74929,10000,5,19629,0.64
3270,0.2234,13.8,1,6,0.167,1470.8630952380952,47.12016,10000,6,19635,0.74
3271,0.2232,38.35,5,11,0.455,1172.5,43.06938,10000,11,19646,1.33
3272,0.2229,44.26,3,7,0.429,1383.3743333333332,41.01779,10000,7,19653,0.92
3273,0.2227,23.34,1,1,1.0,1532.59795,40.66008,10000,1,19654,0.14
3274,0.2225,23.33,4,9,0.444,1475.1785666666665,46.12467,10000,9,19663,1.19
3275,0.2222,42.55,3,7,0.429,1612.9341935483872,43.95948,10000,7,19670,0.89
3276,0.222,45.39,4,6,0.667,1344.5624074074074,45.67671,10000,6,19676,0.78
3277,0.2218,39.72,3,9,0.333,1368.4624230769232,42.32839,10000,9,19685,1.17
3278,0.2215,65.74,5,9,0.556,1676.3221379310344,46.05979,10000,9,19694,1.17
3279,0.2213,33.34,3,8,0.375,1068.9828518518518,40.49319,10000,8,19702,1.01
3280,0.221,72.63,5,6,0.833,1384.0510800000002,45.73398,10000,6,19708,0.76
3281,0.2208,49.32,5,11,0.455,1501.0442903225805,42.40861,10000,11,19719,1.35
3282,0.2206,87.25,6,9,0.667,1510.5771,46.46873,10000,9,19728,1.11
3283,0.2203,47.02,4,8,0.5,1750.055,43.83902,10000,8,19736,1.03
3284,0.2201,45.32,2,3,0.667,1610.7214615384617,37.00616,10000,3,19739,0.38
3285,0.2199,54.68,5,7,0.714,1223.6558400000001,42.5612,10000,7,19746,0.88
3286,0.2196,27.15,3,7,0.429,1256.1278,42.12348,10000,7,19753,0.88
3287,0.2194,36.92,4,7,0.571,1843.4375,44.86032,10000,7,19760,0.9
3288,0.2191,17.16,1,8,0.125,1293.1065384615385,42.94674,10000,8,19768,1.02
3289,0.2189,40.87,4,6,0.667,1464.06128,45.21865,10000,6,19774,0.78
3290,0.2187,50.64,5,9,0.556,1168.9804800000002,45.02527,10000,9,19783,1.13
3291,0.2184,63.63,3,4,0.75,916.7846666666668,41.57847,10000,4,19787,0.49
3292,0.2182,75.86,6,10,0.6,1464.6148387096773,42.95838,10000,10,19797,1.21
3293,0.218,43.97,5,10,0.5,1504.4902333333334,48.12853,10000,10,19807,1.28
3294,0.2177,93.47,8,11,0.727,1509.067588235294,44.30508,10000,11,19818,1.38
3295,0.2175,60.54,3,6,0.5,1017.502347826087,45.39347,10000,6,19824,0.78
3296,0.2172,57.62,4,7,0.571,1418.985037037037,44.47914,10000,7,19831,0.9
3297,0.217,61.44,5,7,0.714,1249.7817142857143,44.36154,10000,7,19838,0.89
3298,0.2168,76.65,6,11,0.545,1442.0390967741935,41.99743,10000,11,19849,1.4
3299,0.2165,75.36,5,6,0.833,1614.8827037037036,38.80661,10000,6,19855,0.76
3300,0.2163,38.63,2,8,0.25,1054.4252173913044,42.85095,10000,8,19863,0.99
3301,0.2161,15.58,3,6,0.5,1511.5524615384616,39.55933,10000,6,19869,0.68
3302,0.2158,63.85,4,10,0.4,1537.627142857143,44.076,10000,10,19879,1.25
3303,0.2156,23.28,3,8,0.375,1670.3227499999998,47.09685,10000,8,19887,1.02
3304,0.2153,82.42,5,9,0.556,1543.2933103448277,43.33312,10000,9,19896,1.07
3305,0.2151,24.25,2,6,0.333,1218.16,38.97999,10000,6,19902,0.97
3306,0.2149,34.9,4,11,0.364,1352.2178,43.28436,10000,11,19913,1.5
3307,0.2146,38.15,3,11,0.273,1417.901423076923,40.56244,10000,11,19924,1.59
3308,0.2144,42.69,3,5,0.6,1212.08348,47.48067,10000,5,19929,0.72
3309,0.2142,99.22,6,8,0.75,1633.5790303030303,42.46231,10000,8,19937,1.06
3310,0.2139,15.76,1,6,0.167,1266.674238095238,46.18753,10000,6,19943,0.84
3311,0.2137,67.55,4,6,0.667,1139.898043478261,34.08252,10000,6,19949,0.96
3312,0.2134,42.1,3,7,0.429,1282.8784615384614,45.177,10000,7,19956,1.03
3313,0.2132,76.36,4,7,0.571,1374.2123703703703,40.47087,10000,7,19963,1.14
3314,0.213,15.17,3,11,0.273,1548.015,43.72723,10000,11,19974,1.57
3315,0.2127,46.67,5,12,0.417,1711.825117647059,41.69971,10000,12,19986,1.76
3316,0.2125,62.65,4,6,0.667,1724.0538399999998,40.1607,10000,6,19992,0.92
3317,0.2123,66.09,4,6,0.667,1414.8934074074075,45.67243,10000,6,19998,0.91
3318,0.212,37.53,4,8,0.5,1309.0906785714285,43.83762,10000,8,20006,1.3
3319,0.2118,60.54,4,7,0.571,1079.267,39.09114,10000,7,20013,1.06
3320,0.2115,48.97,2,2,1.0,1333.354,42.73041,10000,2,20015,0.31
3321,0.2113,46.97,3,8,0.375,1239.5126923076923,40.13053,10000,8,20023,1.11
3322,0.2111,48.95,3,4,0.75,1263.1036521739131,48.9769,10000,4,20027,0.58
3323,0.2108,17.5,2,6,0.333,1124.0166399999998,42.80634,10000,6,20033,0.92
3324,0.2106,56.01,4,10,0.4,1386.9809666666667,43.16798,10000,10,20043,1.42
3325,0.2104,50.67,3,12,0.25,1353.6335714285713,38.52944,10000,12,20055,1.87
3326,0.2101,102.64,6,7,0.857,1286.3318965517242,42.62638,10000,7,20062,1.03
3327,0.2099,23.11,2,8,0.25,1494.6563571428571,46.13324,10000,8,20070,1.04
3328,0.2096,33.57,2,9,0.222,1359.1455454545453,44.68378,10000,9,20079,1.38
3329,0.2094,108.08,6,6,1.0,1540.8983703703705,44.35301,10000,6,20085,0.85
3330,0.2092,31.23,2,6,0.333,1356.0264000000002,49.29197,10000,6,20091,0.95
3331,0.2089,59.19,4,12,0.333,1449.3067741935486,43.82783,10000,12,20103,1.82
3332,0.2087,16.6,1,4,0.25,1376.195238095238,40.3082,10000,4,20107,0.67
3333,0.2085,27.54,3,6,0.5,1660.7691785714287,41.08515,10000,6,20113,0.9
3334,0.2082,97.96,7,9,0.778,1883.5050666666668,43.20962,10000,9,20122,1.25
3335,0.208,38.06,3,6,0.5,1216.7545833333334,39.86909,10000,6,20128,0.87
3336,0.2077,78.87,6,11,0.545,1606.4667499999998,42.24944,10000,11,20139,1.63
3337,0.2075,67.33,4,9,0.444,1596.7340666666669,46.86091,10000,9,20148,1.3
3338,0.2073,56.05,2,2,1.0,1839.3187826086955,43.00315,10000,2,20150,0.31
3339,0.207,106.54,8,11,0.727,1414.58459375,39.93932,10000,11,20161,1.75
3340,0.2068,25.33,2,8,0.25,1085.4970454545453,39.58103,10000,8,20169,1.32
3341,0.2066,78.08,7,10,0.7,1369.1235862068966,39.86365,10000,10,20179,1.44
3342,0.2063,41.58,4,11,0.364,1728.003176470588,40.67629,10000,11,20190,1.66
3343,0.2061,48.26,4,7,0.571,1654.9872307692308,39.74413,10000,7,20197,1.05
3344,0.2058,57.75,4,7,0.571,1174.7352857142857,48.22664,10000,7,20204,1.02
3345,0.2056,34.49,1,3,0.333,1231.6433636363638,44.67928,10000,3,20207,0.39
3346,0.2054,50.4,4,9,0.444,1303.9679615384616,45.17372,10000,9,20216,1.29
3347,0.2051,-0.3,0,5,0.0,1076.25,41.92865,10000,5,20221,0.8
3348,0.2049,52.06,3,5,0.6,1380.0755199999999,42.95212,10000,5,20226,0.77
3349,0.2047,32.62,3,7,0.429,1337.0824074074073,44.0401,10000,7,20233,1.02
3350,0.2044,82.13,4,5,0.8,1288.11276,44.18696,10000,5,20238,0.64
3351,0.2042,50.58,5,11,0.455,1323.4649666666667,38.86943,10000,11,20249,1.51
3352,0.2039,64.76,4,9,0.444,1345.7118620689655,37.34312,10000,9,20258,1.29
3353,0.2037,49.33,3,8,0.375,1233.4127407407407,43.27538,10000,8,20266,1.18
3354,0.2035,68.97,5,9,0.556,1227.7821379310344,47.93721,10000,9,20275,1.37
3355,0.2032,74.7,6,11,0.545,1897.4616315789474,40.19083,10000,11,20286,1.71
3356,0.203,62.0,4,6,0.667,1493.02875,38.29428,10000,6,20292,0.91
3357,0.2028,18.74,2,7,0.286,1362.0860344827588,45.304,10000,7,20299,0.92
3358,0.2025,59.41,4,7,0.571,1396.0897599999998,39.27489,10000,7,20306,0.92
3359,0.2023,45.14,2,6,0.333,1043.7334545454544,43.27576,10000,6,20312,0.91
3360,0.202,17.28,1,7,0.143,1280.777076923077,44.21999,10000,7,20319,1.04
3361,0.2018,32.18,2,8,0.25,1241.3520434782608,40.00404,10000,8,20327,1.22
3362,0.2016,64.74,4,8,0.5,1452.025923076923,44.81538,10000,8,20335,1.18
3363,0.2013,95.04,6,12,0.5,1200.2426249999999,40.66122,10000,12,20347,1.88
3364,0.2011,91.62,5,8,0.625,1250.189607142857,40.67972,10000,8,20355,1.17
3365,0.2009,50.59,4,7,0.571,1246.5095714285712,39.29773,10000,7,20362,1.06
3366,0.2006,63.17,4,6,0.667,1370.454962962963,40.10046,10000,6,20368,0.9
3367,0.2004,18.84,2,8,0.25,1284.0339999999999,39.01477,10000,8,20376,1.15
3368,0.2001,56.1,3,7,0.429,1212.9902962962963,42.67412,10000,7,20383,0.92
3369,0.1999,56.51,4,12,0.333,1594.5530555555556,38.85172,10000,12,20395,1.56
3370,0.1997,45.21,5,7,0.714,1120.1553333333334,43.87611,10000,7,20402,0.93
3371,0.1994,72.74,5,6,0.833,1228.64775,37.44197,10000,6,20408,0.79
3372,0.1992,64.08,5,11,0.455,1500.0972,44.3937,10000,11,20419,1.43
3373,0.1989,81.96,5,9,0.556,1557.1591944444444,42.48842,10000,9,20428,1.21
3374,0.1987,85.0,5,8,0.625,1691.6530769230772,40.45724,10000,8,20436,1.08
3375,0.1985,49.21,2,2,1.0,1471.5807619047619,39.99555,10000,2,20438,0.27
3376,0.1982,42.77,4,7,0.571,1164.04068,42.02449,10000,7,20445,0.94
3377,0.198,40.4,2,11,0.182,1553.3798,43.99086,10000,11,20456,1.47
3378,0.1978,3.73,1,2,0.5,1200.002380952381,45.45376,10000,2,20458,0.26
3379,0.1975,6.71,1,9,0.111,1045.01545,46.57818,10000,9,20467,1.21
3380,0.1973,69.53,3,3,1.0,1257.0026363636364,36.66387,10000,3,20470,0.41
3381,0.197,66.63,4,9,0.444,1893.179379310345,44.38603,10000,9,20479,1.16
3382,0.1968,100.73,6,11,0.545,1253.4692592592592,42.70669,10000,11,20490,1.48
3383,0.1966,61.05,3,7,0.429,1151.9788888888888,45.09915,10000,7,20497,0.93
3384,0.1963,10.36,1,6,0.167,1324.4279999999999,40.93456,10000,6,20503,0.8
3385,0.1961,74.56,5,7,0.714,1146.3051153846154,42.97586,10000,7,20510,0.91
3386,0.1959,20.98,2,7,0.286,1518.600111111111,42.81345,10000,7,20517,0.93
3387,0.1956,16.6,3,10,0.3,1384.926260869565,40.58355,10000,10,20527,1.33
3388,0.1954,63.68,5,11,0.455,1888.347588235294,47.9059,10000,11,20538,1.43
3389,0.1951,98.37,7,10,0.7,1279.6900689655174,36.91338,10000,10,20548,1.3
3390,0.1949,22.58,1,8,0.125,1137.0490370370371,41.67031,10000,8,20556,1.07
3391,0.1947,117.96,8,9,0.889,1483.5073333333335,42.62288,10000,9,20565,1.14
3392,0.1944,90.67,7,11,0.636,1877.2814857142857,41.49844,10000,11,20576,1.44
3393,0.1942,65.64,4,10,0.4,1409.7556129032257,42.47655,10000,10,20586,1.35
3394,0.194,23.29,4,8,0.5,1241.2186666666666,42.56146,10000,8,20594,1.07
3395,0.1937,41.75,4,6,0.667,1522.8791428571428,38.52176,10000,6,20600,0.81
3396,0.1935,82.59,5,7,0.714,1629.2996249999999,41.11692,10000,7,20607,0.94
3397,0.1932,48.98,3,8,0.375,1501.7374166666668,39.31802,10000,8,20615,1.04
3398,0.193,60.04,5,11,0.455,1510.954357142857,39.11809,10000,11,20626,1.47
3399,0.1928,41.77,3,7,0.429,1163.0385185185185,49.66998,10000,7,20633,0.94
3400,0.1925,20.48,2,7,0.286,1669.246923076923,45.01549,10000,7,20640,0.93
3401,0.1923,34.24,3,7,0.429,1416.7720740740742,45.22958,10000,7,20647,1.03
3402,0.1921,10.61,2,5,0.4,1112.541,46.83491,10000,5,20652,0.67
3403,0.1918,63.99,3,6,0.5,1088.0940799999998,43.98833,10000,6,20658,0.9
3404,0.1916,3.5,0,10,0.0,1450.0,43.33862,10000,10,20668,1.43
3405,0.1913,58.33,4,11,0.364,1386.0711599999997,44.69476,10000,11,20679,1.67
3406,0.1911,50.82,3,5,0.6,1437.6334166666668,42.44468,10000,5,20684,0.79
3407,0.1909,52.73,3,7,0.429,1607.2444,44.01302,10000,7,20691,0.99
3408,0.1906,84.66,6,7,0.857,1878.5273666666667,55.05924,10000,7,20698,0.94
3409,0.1904,39.86,3,7,0.429,1421.816,40.83066,10000,7,20705,0.91
3410,0.1902,74.74,5,7,0.714,1170.8824,38.97994,10000,7,20712,0.92
3411,0.1899,42.62,3,9,0.333,1040.426741935484,42.55674,10000,9,20721,1.12
3412,0.1897,50.19,3,6,0.5,1430.530608695652,41.71982,10000,6,20727,0.76
3413,0.1894,63.21,6,6,1.0,1679.5381724137933,38.74925,10000,6,20733,0.79
3414,0.1892,52.8,3,7,0.429,1553.6778214285714,40.21308,10000,7,20740,0.92
